year,ncessch,ncessch_num,grade,race,sex,enrollment,fips,leaid
2021,180063002347,180063002347,-1,99,99,19.0,18,1800630
2021,180063002613,180063002613,-1,99,99,7.0,18,1800630
2021,180063002663,180063002663,-1,99,99,17.0,18,1800630
2021,180066000140,180066000140,-1,99,99,45.0,18,1800660
2021,180069000142,180069000142,-1,99,99,14.0,18,1800690
2021,180069000143,180069000143,-1,99,99,29.0,18,1800690
2021,180072000149,180072000149,-1,99,99,81.0,18,1800720
2021,180075000152,180075000152,-1,99,99,7.0,18,1800750
2021,180084000158,180084000158,-1,99,99,24.0,18,1800840
2021,180084000159,180084000159,-1,99,99,24.0,18,1800840
2021,180084000161,180084000161,-1,99,99,29.0,18,1800840
2021,180090000166,180090000166,-1,99,99,25.0,18,1800900
2021,180096000170,180096000170,-1,99,99,36.0,18,1800960
2021,180096000172,180096000172,-1,99,99,33.0,18,1800960
2021,180096000173,180096000173,-1,99,99,27.0,18,1800960
2021,180102002562,180102002562,-1,99,99,160.0,18,1801020
2021,180105000182,180105000182,-1,99,99,6.0,18,1801050
2021,180106002290,180106002290,-1,99,99,67.0,18,1801060
2021,180117000191,180117000191,-1,99,99,10.0,18,1801170
2021,180120000036,180120000036,-1,99,99,13.0,18,1801200
2021,180120002101,180120002101,-1,99,99,27.0,18,1801200
2021,180120002332,180120002332,-1,99,99,25.0,18,1801200
2021,180120002721,180120002721,-1,99,99,23.0,18,1801200
2021,180123002268,180123002268,-1,99,99,17.0,18,1801230
2021,180129002103,180129002103,-1,99,99,18.0,18,1801290
2021,180141000206,180141000206,-1,99,99,7.0,18,1801410
2021,180144000662,180144000662,-1,99,99,120.0,18,1801440
2021,180156000218,180156000218,-1,99,99,38.0,18,1801560
2021,180159000222,180159000222,-1,99,99,39.0,18,1801590
2021,180159000225,180159000225,-1,99,99,46.0,18,1801590
2021,180159000226,180159000226,-1,99,99,20.0,18,1801590
2021,180159000847,180159000847,-1,99,99,40.0,18,1801590
2021,180171000231,180171000231,-1,99,99,1.0,18,1801710
2021,180174000232,180174000232,-1,99,99,76.0,18,1801740
2021,180177000236,180177000236,-1,99,99,77.0,18,1801770
2021,180177002191,180177002191,-1,99,99,12.0,18,1801770
2021,180189002094,180189002094,-1,99,99,97.0,18,1801890
2021,180192000251,180192000251,-1,99,99,33.0,18,1801920
2021,180204000253,180204000253,-1,99,99,1.0,18,1802040
2021,180204000254,180204000254,-1,99,99,10.0,18,1802040
2021,180213000256,180213000256,-1,99,99,30.0,18,1802130
2021,180216002245,180216002245,-1,99,99,33.0,18,1802160
2021,180222000264,180222000264,-1,99,99,45.0,18,1802220
2021,180228002108,180228002108,-1,99,99,63.0,18,1802280
2021,180242002233,180242002233,-1,99,99,0.0,18,1802420
2021,180243000276,180243000276,-1,99,99,36.0,18,1802430
2021,180244000281,180244000281,-1,99,99,10.0,18,1802440
2021,180244000283,180244000283,-1,99,99,1.0,18,1802440
2021,180246000285,180246000285,-1,99,99,116.0,18,1802460
2021,180252000302,180252000302,-1,99,99,42.0,18,1802520
2021,180255000306,180255000306,-1,99,99,1.0,18,1802550
2021,180255000307,180255000307,-1,99,99,19.0,18,1802550
2021,180261000310,180261000310,-1,99,99,11.0,18,1802610
2021,180264001065,180264001065,-1,99,99,182.0,18,1802640
2021,180270000328,180270000328,-1,99,99,43.0,18,1802700
2021,180283000340,180283000340,-1,99,99,36.0,18,1802830
2021,180283001219,180283001219,-1,99,99,46.0,18,1802830
2021,180283001551,180283001551,-1,99,99,83.0,18,1802830
2021,180283001854,180283001854,-1,99,99,36.0,18,1802830
2021,180283002046,180283002046,-1,99,99,35.0,18,1802830
2021,180283002481,180283002481,-1,99,99,22.0,18,1802830
2021,180285000345,180285000345,-1,99,99,30.0,18,1802850
2021,180285000356,180285000356,-1,99,99,45.0,18,1802850
2021,180288000365,180288000365,-1,99,99,126.0,18,1802880
2021,180294000384,180294000384,-1,99,99,24.0,18,1802940
2021,180297000387,180297000387,-1,99,99,94.0,18,1802970
2021,180300002195,180300002195,-1,99,99,67.0,18,1803000
2021,180303002505,180303002505,-1,99,99,73.0,18,1803030
2021,180306002234,180306002234,-1,99,99,0.0,18,1803060
2021,180309000407,180309000407,-1,99,99,52.0,18,1803090
2021,180312000409,180312000409,-1,99,99,17.0,18,1803120
2021,180315000412,180315000412,-1,99,99,2.0,18,1803150
2021,180318000414,180318000414,-1,99,99,60.0,18,1803180
2021,180324000421,180324000421,-1,99,99,36.0,18,1803240
2021,180327000428,180327000428,-1,99,99,0.0,18,1803270
2021,180327000431,180327000431,-1,99,99,10.0,18,1803270
2021,180327000434,180327000434,-1,99,99,15.0,18,1803270
2021,180327000447,180327000447,-1,99,99,79.0,18,1803270
2021,180330000448,180330000448,-1,99,99,130.0,18,1803300
2021,180330000451,180330000451,-1,99,99,0.0,18,1803300
2021,180333002274,180333002274,-1,99,99,9.0,18,1803330
2021,180345000456,180345000456,-1,99,99,5.0,18,1803450
2021,180345000457,180345000457,-1,99,99,37.0,18,1803450
2021,180345000458,180345000458,-1,99,99,14.0,18,1803450
2021,180345000459,180345000459,-1,99,99,49.0,18,1803450
2021,180345000463,180345000463,-1,99,99,20.0,18,1803450
2021,180345000465,180345000465,-1,99,99,60.0,18,1803450
2021,180345000470,180345000470,-1,99,99,34.0,18,1803450
2021,180345000473,180345000473,-1,99,99,18.0,18,1803450
2021,180345000482,180345000482,-1,99,99,18.0,18,1803450
2021,180345002219,180345002219,-1,99,99,0.0,18,1803450
2021,180345002275,180345002275,-1,99,99,34.0,18,1803450
2021,180345002491,180345002491,-1,99,99,209.0,18,1803450
2021,180345002627,180345002627,-1,99,99,34.0,18,1803450
2021,180348000493,180348000493,-1,99,99,1.0,18,1803480
2021,180351000504,180351000504,-1,99,99,248.0,18,1803510
2021,180363000511,180363000511,-1,99,99,20.0,18,1803630
2021,180363000517,180363000517,-1,99,99,19.0,18,1803630
2021,180363000518,180363000518,-1,99,99,53.0,18,1803630
2021,180363000519,180363000519,-1,99,99,158.0,18,1803630
2021,180363000522,180363000522,-1,99,99,79.0,18,1803630
2021,180363000524,180363000524,-1,99,99,4.0,18,1803630
2021,180363000525,180363000525,-1,99,99,32.0,18,1803630
2021,180363000530,180363000530,-1,99,99,52.0,18,1803630
2021,180363000532,180363000532,-1,99,99,24.0,18,1803630
2021,180363000533,180363000533,-1,99,99,10.0,18,1803630
2021,180363000541,180363000541,-1,99,99,20.0,18,1803630
2021,180363000543,180363000543,-1,99,99,43.0,18,1803630
2021,180363000544,180363000544,-1,99,99,40.0,18,1803630
2021,180363000547,180363000547,-1,99,99,27.0,18,1803630
2021,180363000551,180363000551,-1,99,99,74.0,18,1803630
2021,180363000563,180363000563,-1,99,99,25.0,18,1803630
2021,180363000564,180363000564,-1,99,99,33.0,18,1803630
2021,180363000567,180363000567,-1,99,99,24.0,18,1803630
2021,180363000569,180363000569,-1,99,99,28.0,18,1803630
2021,180363000948,180363000948,-1,99,99,19.0,18,1803630
2021,180363001541,180363001541,-1,99,99,96.0,18,1803630
2021,180363002197,180363002197,-1,99,99,28.0,18,1803630
2021,180366000602,180366000602,-1,99,99,46.0,18,1803660
2021,180366002423,180366002423,-1,99,99,49.0,18,1803660
2021,180369000584,180369000584,-1,99,99,57.0,18,1803690
2021,180369000585,180369000585,-1,99,99,2.0,18,1803690
2021,180369000586,180369000586,-1,99,99,2.0,18,1803690
2021,180370000587,180370000587,-1,99,99,18.0,18,1803700
2021,180370002221,180370002221,-1,99,99,15.0,18,1803700
2021,180375002678,180375002678,-1,99,99,296.0,18,1803750
2021,180378000600,180378000600,-1,99,99,6.0,18,1803780
2021,180381000604,180381000604,-1,99,99,18.0,18,1803810
2021,180384000606,180384000606,-1,99,99,1.0,18,1803840
2021,180387000640,180387000640,-1,99,99,208.0,18,1803870
2021,180393002180,180393002180,-1,99,99,100.0,18,1803930
2021,180394000671,180394000671,-1,99,99,20.0,18,1803940
2021,180394000673,180394000673,-1,99,99,20.0,18,1803940
2021,180394000675,180394000675,-1,99,99,38.0,18,1803940
2021,180394000676,180394000676,-1,99,99,52.0,18,1803940
2021,180394000677,180394000677,-1,99,99,20.0,18,1803940
2021,180394000680,180394000680,-1,99,99,34.0,18,1803940
2021,180394000681,180394000681,-1,99,99,18.0,18,1803940
2021,180394000682,180394000682,-1,99,99,39.0,18,1803940
2021,180394002691,180394002691,-1,99,99,20.0,18,1803940
2021,180396000687,180396000687,-1,99,99,64.0,18,1803960
2021,180396002132,180396002132,-1,99,99,0.0,18,1803960
2021,180399001625,180399001625,-1,99,99,83.0,18,1803990
2021,180405001665,180405001665,-1,99,99,88.0,18,1804050
2021,180408002056,180408002056,-1,99,99,99.0,18,1804080
2021,180411000670,180411000670,-1,99,99,34.0,18,1804110
2021,180414000715,180414000715,-1,99,99,24.0,18,1804140
2021,180417000719,180417000719,-1,99,99,9.0,18,1804170
2021,180426002134,180426002134,-1,99,99,79.0,18,1804260
2021,180432000730,180432000730,-1,99,99,40.0,18,1804320
2021,180432000731,180432000731,-1,99,99,15.0,18,1804320
2021,180432000740,180432000740,-1,99,99,13.0,18,1804320
2021,180432000743,180432000743,-1,99,99,91.0,18,1804320
2021,180432000744,180432000744,-1,99,99,42.0,18,1804320
2021,180432000749,180432000749,-1,99,99,48.0,18,1804320
2021,180432000750,180432000750,-1,99,99,33.0,18,1804320
2021,180432000751,180432000751,-1,99,99,28.0,18,1804320
2021,180432002106,180432002106,-1,99,99,69.0,18,1804320
2021,180432002236,180432002236,-1,99,99,74.0,18,1804320
2021,180432002237,180432002237,-1,99,99,40.0,18,1804320
2021,180432002413,180432002413,-1,99,99,55.0,18,1804320
2021,180435000754,180435000754,-1,99,99,31.0,18,1804350
2021,180450000758,180450000758,-1,99,99,22.0,18,1804500
2021,180450002607,180450002607,-1,99,99,0.0,18,1804500
2021,180456000766,180456000766,-1,99,99,26.0,18,1804560
2021,180459000772,180459000772,-1,99,99,33.0,18,1804590
2021,180471002598,180471002598,-1,99,99,93.0,18,1804710
2021,180477000797,180477000797,-1,99,99,16.0,18,1804770
2021,180477000821,180477000821,-1,99,99,39.0,18,1804770
2021,180477000822,180477000822,-1,99,99,16.0,18,1804770
2021,180477000826,180477000826,-1,99,99,20.0,18,1804770
2021,180477000829,180477000829,-1,99,99,29.0,18,1804770
2021,180477000831,180477000831,-1,99,99,30.0,18,1804770
2021,180477000833,180477000833,-1,99,99,212.0,18,1804770
2021,180477000854,180477000854,-1,99,99,19.0,18,1804770
2021,180477000873,180477000873,-1,99,99,43.0,18,1804770
2021,180477000882,180477000882,-1,99,99,11.0,18,1804770
2021,180477000883,180477000883,-1,99,99,14.0,18,1804770
2021,180477000884,180477000884,-1,99,99,17.0,18,1804770
2021,180477000887,180477000887,-1,99,99,20.0,18,1804770
2021,180477000896,180477000896,-1,99,99,16.0,18,1804770
2021,180477000901,180477000901,-1,99,99,19.0,18,1804770
2021,180477000903,180477000903,-1,99,99,37.0,18,1804770
2021,180477000904,180477000904,-1,99,99,24.0,18,1804770
2021,180477001427,180477001427,-1,99,99,18.0,18,1804770
2021,180477002277,180477002277,-1,99,99,16.0,18,1804770
2021,180477002393,180477002393,-1,99,99,38.0,18,1804770
2021,180477002395,180477002395,-1,99,99,14.0,18,1804770
2021,180477002404,180477002404,-1,99,99,17.0,18,1804770
2021,180477002510,180477002510,-1,99,99,69.0,18,1804770
2021,180477002555,180477002555,-1,99,99,39.0,18,1804770
2021,180477002611,180477002611,-1,99,99,0.0,18,1804770
2021,180480002353,180480002353,-1,99,99,28.0,18,1804800
2021,180498000917,180498000917,-1,99,99,14.0,18,1804980
2021,180519001417,180519001417,-1,99,99,29.0,18,1805190
2021,180528000932,180528000932,-1,99,99,28.0,18,1805280
2021,180534000940,180534000940,-1,99,99,70.0,18,1805340
2021,180537000942,180537000942,-1,99,99,34.0,18,1805370
2021,180537000943,180537000943,-1,99,99,51.0,18,1805370
2021,180537000946,180537000946,-1,99,99,205.0,18,1805370
2021,180537000950,180537000950,-1,99,99,55.0,18,1805370
2021,180537000956,180537000956,-1,99,99,27.0,18,1805370
2021,180537000959,180537000959,-1,99,99,28.0,18,1805370
2021,180537002239,180537002239,-1,99,99,0.0,18,1805370
2021,180540000966,180540000966,-1,99,99,0.0,18,1805400
2021,180545000980,180545000980,-1,99,99,37.0,18,1805450
2021,180545000981,180545000981,-1,99,99,145.0,18,1805450
2021,180545002143,180545002143,-1,99,99,11.0,18,1805450
2021,180552002671,180552002671,-1,99,99,20.0,18,1805520
2021,180552002674,180552002674,-1,99,99,23.0,18,1805520
2021,180555001001,180555001001,-1,99,99,18.0,18,1805550
2021,180555001003,180555001003,-1,99,99,35.0,18,1805550
2021,180555001005,180555001005,-1,99,99,36.0,18,1805550
2021,180558001009,180558001009,-1,99,99,46.0,18,1805580
2021,180558001010,180558001010,-1,99,99,35.0,18,1805580
2021,180558001011,180558001011,-1,99,99,40.0,18,1805580
2021,180558001013,180558001013,-1,99,99,40.0,18,1805580
2021,180558001014,180558001014,-1,99,99,15.0,18,1805580
2021,180558001016,180558001016,-1,99,99,149.0,18,1805580
2021,180558001020,180558001020,-1,99,99,32.0,18,1805580
2021,180558002338,180558002338,-1,99,99,33.0,18,1805580
2021,180567000150,180567000150,-1,99,99,31.0,18,1805670
2021,180567000725,180567000725,-1,99,99,0.0,18,1805670
2021,180567001034,180567001034,-1,99,99,17.0,18,1805670
2021,180567002205,180567002205,-1,99,99,411.0,18,1805670
2021,180570001695,180570001695,-1,99,99,24.0,18,1805700
2021,180579001039,180579001039,-1,99,99,45.0,18,1805790
2021,180588001045,180588001045,-1,99,99,19.0,18,1805880
2021,180591001048,180591001048,-1,99,99,68.0,18,1805910
2021,180603001051,180603001051,-1,99,99,23.0,18,1806030
2021,180603001054,180603001054,-1,99,99,0.0,18,1806030
2021,180603001055,180603001055,-1,99,99,66.0,18,1806030
2021,180603001059,180603001059,-1,99,99,0.0,18,1806030
2021,180603002366,180603002366,-1,99,99,40.0,18,1806030
2021,180608001072,180608001072,-1,99,99,2.0,18,1806080
2021,180608001074,180608001074,-1,99,99,3.0,18,1806080
2021,180608001075,180608001075,-1,99,99,7.0,18,1806080
2021,180609002318,180609002318,-1,99,99,63.0,18,1806090
2021,180612001085,180612001085,-1,99,99,18.0,18,1806120
2021,180612001088,180612001088,-1,99,99,62.0,18,1806120
2021,180612001089,180612001089,-1,99,99,35.0,18,1806120
2021,180612001093,180612001093,-1,99,99,26.0,18,1806120
2021,180624001100,180624001100,-1,99,99,38.0,18,1806240
2021,180627001101,180627001101,-1,99,99,65.0,18,1806270
2021,180639001107,180639001107,-1,99,99,64.0,18,1806390
2021,180639001110,180639001110,-1,99,99,83.0,18,1806390
2021,180639001113,180639001113,-1,99,99,64.0,18,1806390
2021,180639001119,180639001119,-1,99,99,62.0,18,1806390
2021,180639002150,180639002150,-1,99,99,0.0,18,1806390
2021,180639002396,180639002396,-1,99,99,0.0,18,1806390
2021,180648001125,180648001125,-1,99,99,3.0,18,1806480
2021,180651001128,180651001128,-1,99,99,32.0,18,1806510
2021,180651001129,180651001129,-1,99,99,1.0,18,1806510
2021,180651001131,180651001131,-1,99,99,47.0,18,1806510
2021,180651001132,180651001132,-1,99,99,2.0,18,1806510
2021,180651001138,180651001138,-1,99,99,13.0,18,1806510
2021,180651001139,180651001139,-1,99,99,16.0,18,1806510
2021,180651002355,180651002355,-1,99,99,12.0,18,1806510
2021,180657001151,180657001151,-1,99,99,18.0,18,1806570
2021,180657001156,180657001156,-1,99,99,0.0,18,1806570
2021,180657001158,180657001158,-1,99,99,15.0,18,1806570
2021,180666002681,180666002681,-1,99,99,66.0,18,1806660
2021,180684001175,180684001175,-1,99,99,62.0,18,1806840
2021,180684001181,180684001181,-1,99,99,39.0,18,1806840
2021,180687001193,180687001193,-1,99,99,166.0,18,1806870
2021,180687002149,180687002149,-1,99,99,0.0,18,1806870
2021,180690001196,180690001196,-1,99,99,14.0,18,1806900
2021,180708002226,180708002226,-1,99,99,53.0,18,1807080
2021,180711001204,180711001204,-1,99,99,22.0,18,1807110
2021,180714001213,180714001213,-1,99,99,63.0,18,1807140
2021,180726002634,180726002634,-1,99,99,105.0,18,1807260
2021,180729001223,180729001223,-1,99,99,27.0,18,1807290
2021,180732001235,180732001235,-1,99,99,34.0,18,1807320
2021,180732001237,180732001237,-1,99,99,20.0,18,1807320
2021,180732001241,180732001241,-1,99,99,0.0,18,1807320
2021,180732001243,180732001243,-1,99,99,37.0,18,1807320
2021,180732001251,180732001251,-1,99,99,19.0,18,1807320
2021,180732002153,180732002153,-1,99,99,30.0,18,1807320
2021,180732002451,180732002451,-1,99,99,30.0,18,1807320
2021,180735001254,180735001254,-1,99,99,31.0,18,1807350
2021,180738001260,180738001260,-1,99,99,49.0,18,1807380
2021,180741000852,180741000852,-1,99,99,35.0,18,1807410
2021,180741001268,180741001268,-1,99,99,17.0,18,1807410
2021,180741001269,180741001269,-1,99,99,10.0,18,1807410
2021,180741001278,180741001278,-1,99,99,17.0,18,1807410
2021,180741001281,180741001281,-1,99,99,17.0,18,1807410
2021,180741002204,180741002204,-1,99,99,15.0,18,1807410
2021,180741002472,180741002472,-1,99,99,88.0,18,1807410
2021,180744002156,180744002156,-1,99,99,31.0,18,1807440
2021,180762001306,180762001306,-1,99,99,26.0,18,1807620
2021,180765001246,180765001246,-1,99,99,31.0,18,1807650
2021,180765001312,180765001312,-1,99,99,25.0,18,1807650
2021,180765002158,180765002158,-1,99,99,56.0,18,1807650
2021,180765002340,180765002340,-1,99,99,19.0,18,1807650
2021,180765002414,180765002414,-1,99,99,40.0,18,1807650
2021,180765002546,180765002546,-1,99,99,21.0,18,1807650
2021,180768001316,180768001316,-1,99,99,70.0,18,1807680
2021,180771001648,180771001648,-1,99,99,1.0,18,1807710
2021,180777001325,180777001325,-1,99,99,8.0,18,1807770
2021,180789001350,180789001350,-1,99,99,44.0,18,1807890
2021,180790002321,180790002321,-1,99,99,36.0,18,1807900
2021,180790002322,180790002322,-1,99,99,23.0,18,1807900
2021,180790002323,180790002323,-1,99,99,23.0,18,1807900
2021,180795001364,180795001364,-1,99,99,30.0,18,1807950
2021,180795001367,180795001367,-1,99,99,33.0,18,1807950
2021,180798001368,180798001368,-1,99,99,30.0,18,1807980
2021,180798001371,180798001371,-1,99,99,1.0,18,1807980
2021,180801000167,180801000167,-1,99,99,40.0,18,1808010
2021,180801000174,180801000174,-1,99,99,24.0,18,1808010
2021,180801001373,180801001373,-1,99,99,19.0,18,1808010
2021,180801001375,180801001375,-1,99,99,26.0,18,1808010
2021,180804002227,180804002227,-1,99,99,21.0,18,1808040
2021,180807000184,180807000184,-1,99,99,8.0,18,1808070
2021,180810001385,180810001385,-1,99,99,7.0,18,1808100
2021,180810002465,180810002465,-1,99,99,51.0,18,1808100
2021,180812001390,180812001390,-1,99,99,72.0,18,1808120
2021,180813002500,180813002500,-1,99,99,24.0,18,1808130
2021,180816001401,180816001401,-1,99,99,38.0,18,1808160
2021,180819002228,180819002228,-1,99,99,61.0,18,1808190
2021,180822001409,180822001409,-1,99,99,37.0,18,1808220
2021,180825000937,180825000937,-1,99,99,10.0,18,1808250
2021,180825001414,180825001414,-1,99,99,3.0,18,1808250
2021,180825002166,180825002166,-1,99,99,27.0,18,1808250
2021,180825002457,180825002457,-1,99,99,1.0,18,1808250
2021,180828001420,180828001420,-1,99,99,3.0,18,1808280
2021,180828002356,180828002356,-1,99,99,15.0,18,1808280
2021,180831001424,180831001424,-1,99,99,67.0,18,1808310
2021,180832002208,180832002208,-1,99,99,1.0,18,1808320
2021,180834001428,180834001428,-1,99,99,24.0,18,1808340
2021,180849001436,180849001436,-1,99,99,16.0,18,1808490
2021,180864001439,180864001439,-1,99,99,53.0,18,1808640
2021,180876000526,180876000526,-1,99,99,24.0,18,1808760
2021,180876001442,180876001442,-1,99,99,33.0,18,1808760
2021,180876001443,180876001443,-1,99,99,58.0,18,1808760
2021,180876001448,180876001448,-1,99,99,96.0,18,1808760
2021,180876002161,180876002161,-1,99,99,70.0,18,1808760
2021,180882001455,180882001455,-1,99,99,39.0,18,1808820
2021,180882001456,180882001456,-1,99,99,18.0,18,1808820
2021,180882001457,180882001457,-1,99,99,16.0,18,1808820
2021,180882001459,180882001459,-1,99,99,36.0,18,1808820
2021,180882001460,180882001460,-1,99,99,16.0,18,1808820
2021,180882001466,180882001466,-1,99,99,31.0,18,1808820
2021,180882001469,180882001469,-1,99,99,22.0,18,1808820
2021,180882001470,180882001470,-1,99,99,11.0,18,1808820
2021,180882001687,180882001687,-1,99,99,52.0,18,1808820
2021,180882002280,180882002280,-1,99,99,45.0,18,1808820
2021,180885001472,180885001472,-1,99,99,52.0,18,1808850
2021,180890001481,180890001481,-1,99,99,37.0,18,1808900
2021,180890001483,180890001483,-1,99,99,14.0,18,1808900
2021,180891001598,180891001598,-1,99,99,142.0,18,1808910
2021,180894001490,180894001490,-1,99,99,33.0,18,1808940
2021,180897002569,180897002569,-1,99,99,192.0,18,1808970
2021,180900002378,180900002378,-1,99,99,1.0,18,1809000
2021,180900002379,180900002379,-1,99,99,1.0,18,1809000
2021,180906001498,180906001498,-1,99,99,72.0,18,1809060
2021,180912001506,180912001506,-1,99,99,24.0,18,1809120
2021,180918001522,180918001522,-1,99,99,86.0,18,1809180
2021,180930001524,180930001524,-1,99,99,14.0,18,1809300
2021,180936002213,180936002213,-1,99,99,2.0,18,1809360
2021,180942001542,180942001542,-1,99,99,62.0,18,1809420
2021,180948000261,180948000261,-1,99,99,91.0,18,1809480
2021,180948000278,180948000278,-1,99,99,0.0,18,1809480
2021,180951001553,180951001553,-1,99,99,33.0,18,1809510
2021,180951001554,180951001554,-1,99,99,80.0,18,1809510
2021,180951001556,180951001556,-1,99,99,34.0,18,1809510
2021,180951001569,180951001569,-1,99,99,16.0,18,1809510
2021,180951001571,180951001571,-1,99,99,31.0,18,1809510
2021,180951002455,180951002455,-1,99,99,17.0,18,1809510
2021,180960001572,180960001572,-1,99,99,54.0,18,1809600
2021,180963001574,180963001574,-1,99,99,67.0,18,1809630
2021,180969001580,180969001580,-1,99,99,40.0,18,1809690
2021,180969001582,180969001582,-1,99,99,22.0,18,1809690
2021,180969001583,180969001583,-1,99,99,22.0,18,1809690
2021,180969001584,180969001584,-1,99,99,40.0,18,1809690
2021,180972001589,180972001589,-1,99,99,18.0,18,1809720
2021,180975002485,180975002485,-1,99,99,44.0,18,1809750
2021,180981000357,180981000357,-1,99,99,16.0,18,1809810
2021,180999001604,180999001604,-1,99,99,53.0,18,1809990
2021,181002001608,181002001608,-1,99,99,47.0,18,1810020
2021,181002001609,181002001609,-1,99,99,26.0,18,1810020
2021,181002001610,181002001610,-1,99,99,29.0,18,1810020
2021,181002001614,181002001614,-1,99,99,24.0,18,1810020
2021,181008001619,181008001619,-1,99,99,35.0,18,1810080
2021,181011001622,181011001622,-1,99,99,32.0,18,1810110
2021,181014002496,181014002496,-1,99,99,4.0,18,1810140
2021,181014002687,181014002687,-1,99,99,314.0,18,1810140
2021,181017001634,181017001634,-1,99,99,40.0,18,1810170
2021,181023001637,181023001637,-1,99,99,14.0,18,1810230
2021,181026001640,181026001640,-1,99,99,37.0,18,1810260
2021,181029000069,181029000069,-1,99,99,28.0,18,1810290
2021,181029001644,181029001644,-1,99,99,20.0,18,1810290
2021,181029001646,181029001646,-1,99,99,38.0,18,1810290
2021,181029001667,181029001667,-1,99,99,187.0,18,1810290
2021,181029001672,181029001672,-1,99,99,100.0,18,1810290
2021,181029001674,181029001674,-1,99,99,25.0,18,1810290
2021,181029001683,181029001683,-1,99,99,24.0,18,1810290
2021,181029001865,181029001865,-1,99,99,34.0,18,1810290
2021,181029002574,181029002574,-1,99,99,209.0,18,1810290
2021,181035001691,181035001691,-1,99,99,1.0,18,1810350
2021,181036001693,181036001693,-1,99,99,47.0,18,1810360
2021,181036001696,181036001696,-1,99,99,12.0,18,1810360
2021,181036002098,181036002098,-1,99,99,0.0,18,1810360
2021,181036002284,181036002284,-1,99,99,13.0,18,1810360
2021,181044001713,181044001713,-1,99,99,65.0,18,1810440
2021,181045001715,181045001715,-1,99,99,20.0,18,1810450
2021,181045001717,181045001717,-1,99,99,54.0,18,1810450
2021,181047000768,181047000768,-1,99,99,22.0,18,1810470
2021,181050001724,181050001724,-1,99,99,14.0,18,1810500
2021,181053002380,181053002380,-1,99,99,1.0,18,1810530
2021,181056001731,181056001731,-1,99,99,1.0,18,1810560
2021,181056001732,181056001732,-1,99,99,26.0,18,1810560
2021,181059001735,181059001735,-1,99,99,2.0,18,1810590
2021,181059001736,181059001736,-1,99,99,9.0,18,1810590
2021,181059001741,181059001741,-1,99,99,2.0,18,1810590
2021,181062001743,181062001743,-1,99,99,16.0,18,1810620
2021,181064001744,181064001744,-1,99,99,36.0,18,1810640
2021,181064001746,181064001746,-1,99,99,12.0,18,1810640
2021,181065001560,181065001560,-1,99,99,51.0,18,1810650
2021,181065001866,181065001866,-1,99,99,243.0,18,1810650
2021,181065002061,181065002061,-1,99,99,56.0,18,1810650
2021,181068002169,181068002169,-1,99,99,40.0,18,1810680
2021,181071001760,181071001760,-1,99,99,103.0,18,1810710
2021,181074001762,181074001762,-1,99,99,44.0,18,1810740
2021,181080001766,181080001766,-1,99,99,56.0,18,1810800
2021,181083001768,181083001768,-1,99,99,26.0,18,1810830
2021,181087001236,181087001236,-1,99,99,62.0,18,1810870
2021,181087001776,181087001776,-1,99,99,31.0,18,1810870
2021,181090002286,181090002286,-1,99,99,32.0,18,1810900
2021,181090002288,181090002288,-1,99,99,18.0,18,1810900
2021,181092001781,181092001781,-1,99,99,26.0,18,1810920
2021,181095001794,181095001794,-1,99,99,79.0,18,1810950
2021,181098001796,181098001796,-1,99,99,22.0,18,1810980
2021,181110001799,181110001799,-1,99,99,46.0,18,1811100
2021,181119001803,181119001803,-1,99,99,19.0,18,1811190
2021,181122002170,181122002170,-1,99,99,14.0,18,1811220
2021,181125001812,181125001812,-1,99,99,50.0,18,1811250
2021,181126001282,181126001282,-1,99,99,21.0,18,1811260
2021,181137001838,181137001838,-1,99,99,47.0,18,1811370
2021,181140001844,181140001844,-1,99,99,33.0,18,1811400
2021,181143001848,181143001848,-1,99,99,35.0,18,1811430
2021,181149001855,181149001855,-1,99,99,20.0,18,1811490
2021,181158001859,181158001859,-1,99,99,9.0,18,1811580
2021,181158001860,181158001860,-1,99,99,14.0,18,1811580
2021,181158001861,181158001861,-1,99,99,13.0,18,1811580
2021,181161001867,181161001867,-1,99,99,15.0,18,1811610
2021,181161001870,181161001870,-1,99,99,19.0,18,1811610
2021,181173001874,181173001874,-1,99,99,17.0,18,1811730
2021,181191002242,181191002242,-1,99,99,4.0,18,1811910
2021,181206001892,181206001892,-1,99,99,17.0,18,1812060
2021,181209001894,181209001894,-1,99,99,1.0,18,1812090
2021,181209001895,181209001895,-1,99,99,41.0,18,1812090
2021,181209001899,181209001899,-1,99,99,10.0,18,1812090
2021,181209001901,181209001901,-1,99,99,6.0,18,1812090
2021,181209001902,181209001902,-1,99,99,137.0,18,1812090
2021,181209001904,181209001904,-1,99,99,23.0,18,1812090
2021,181209001905,181209001905,-1,99,99,7.0,18,1812090
2021,181209001913,181209001913,-1,99,99,23.0,18,1812090
2021,181209001914,181209001914,-1,99,99,11.0,18,1812090
2021,181209001916,181209001916,-1,99,99,25.0,18,1812090
2021,181209001919,181209001919,-1,99,99,34.0,18,1812090
2021,181209002172,181209002172,-1,99,99,1.0,18,1812090
2021,181209002173,181209002173,-1,99,99,17.0,18,1812090
2021,181209002176,181209002176,-1,99,99,1.0,18,1812090
2021,181212001927,181212001927,-1,99,99,19.0,18,1812120
2021,181215002729,181215002729,-1,99,99,107.0,18,1812150
